company_id,funding_round
5a5c533c942d09e481c15d00,unattributed
5a5c533c942d09e481c15d01,angel
5a5c533c942d09e481c15d01,a
5a5c533c942d09e481c15d01,b
5a5c533c942d09e481c15d01,c
5a5c533c942d09e481c15d01,d
5a5c533c942d09e481c15d04,b
5a5c533c942d09e481c15d04,a
5a5c533c942d09e481c15d04,c
5a5c533c942d09e481c15d04,partial
5a5c533c942d09e481c15d04,unattributed
5a5c533c942d09e481c15d05,a
5a5c533c942d09e481c15d07,seed
5a5c533c942d09e481c15d07,seed
5a5c533c942d09e481c15d07,a
5a5c533c942d09e481c15d07,b
5a5c533c942d09e481c15d08,seed
5a5c533c942d09e481c15d09,a
5a5c533c942d09e481c15d0a,c
5a5c533c942d09e481c15d0a,b
5a5c533c942d09e481c15d0a,c
5a5c533c942d09e481c15d0a,d
5a5c533c942d09e481c15d0a,a
5a5c533c942d09e481c15d0a,private_equity
5a5c533c942d09e481c15d0b,b
5a5c533c942d09e481c15d0b,unattributed
5a5c533c942d09e481c15d0b,a
5a5c533c942d09e481c15d0c,a
5a5c533c942d09e481c15d0e,angel
5a5c533c942d09e481c15d0e,a
5a5c533c942d09e481c15d0e,c
5a5c533c942d09e481c15d11,a
5a5c533c942d09e481c15d11,b
5a5c533c942d09e481c15d11,c
5a5c533c942d09e481c15d12,angel
5a5c533c942d09e481c15d15,angel
5a5c533c942d09e481c15d16,angel
5a5c533c942d09e481c15d16,angel
5a5c533c942d09e481c15d17,b
5a5c533c942d09e481c15d17,c
5a5c533c942d09e481c15d17,a
5a5c533c942d09e481c15d18,angel
5a5c533c942d09e481c15d18,seed
5a5c533c942d09e481c15d18,b
5a5c533c942d09e481c15d19,a
5a5c533c942d09e481c15d19,b
5a5c533c942d09e481c15d1b,a
5a5c533c942d09e481c15d1b,b
5a5c533c942d09e481c15d1b,c
5a5c533c942d09e481c15d1c,a
5a5c533c942d09e481c15d1c,b
5a5c533c942d09e481c15d1c,b
5a5c533c942d09e481c15d1c,c
5a5c533c942d09e481c15d1d,angel
5a5c533c942d09e481c15d1d,b
5a5c533c942d09e481c15d1e,b
5a5c533c942d09e481c15d1e,unattributed
5a5c533c942d09e481c15d1f,seed
5a5c533c942d09e481c15d1f,a
5a5c533c942d09e481c15d20,seed
5a5c533c942d09e481c15d20,debt_round
5a5c533c942d09e481c15d21,seed
5a5c533c942d09e481c15d21,seed
5a5c533c942d09e481c15d21,a
5a5c533c942d09e481c15d22,seed
5a5c533c942d09e481c15d22,angel
5a5c533c942d09e481c15d22,unattributed
5a5c533c942d09e481c15d23,seed
5a5c533c942d09e481c15d25,seed
5a5c533c942d09e481c15d26,a
5a5c533c942d09e481c15d26,b
5a5c533c942d09e481c15d26,unattributed
5a5c533c942d09e481c15d26,unattributed
5a5c533c942d09e481c15d26,a
5a5c533c942d09e481c15d26,seed
5a5c533c942d09e481c15d26,unattributed
5a5c533c942d09e481c15d26,private_equity
5a5c533c942d09e481c15d27,angel
5a5c533c942d09e481c15d27,unattributed
5a5c533c942d09e481c15d29,unattributed
5a5c533c942d09e481c15d29,unattributed
5a5c533c942d09e481c15d2a,b
5a5c533c942d09e481c15d2a,a
5a5c533c942d09e481c15d2b,grant
5a5c533c942d09e481c15d2b,angel
5a5c533c942d09e481c15d2b,grant
5a5c533c942d09e481c15d2c,a
5a5c533c942d09e481c15d2c,b
5a5c533c942d09e481c15d2c,c
5a5c533c942d09e481c15d2c,unattributed
5a5c533c942d09e481c15d2c,c
5a5c533c942d09e481c15d30,c
5a5c533c942d09e481c15d30,b
5a5c533c942d09e481c15d30,b
5a5c533c942d09e481c15d30,a
5a5c533c942d09e481c15d30,unattributed
5a5c533c942d09e481c15d31,a
5a5c533c942d09e481c15d32,a
5a5c533c942d09e481c15d33,a
5a5c533c942d09e481c15d34,seed
5a5c533c942d09e481c15d34,a
5a5c533c942d09e481c15d36,a
5a5c533c942d09e481c15d37,a
5a5c533c942d09e481c15d37,b
5a5c533c942d09e481c15d37,d
5a5c533c942d09e481c15d37,c
5a5c533c942d09e481c15d37,unattributed
5a5c533c942d09e481c15d38,b
5a5c533c942d09e481c15d39,a
5a5c533c942d09e481c15d3c,seed
5a5c533c942d09e481c15d3e,angel
5a5c533c942d09e481c15d3e,a
5a5c533c942d09e481c15d3e,unattributed
5a5c533c942d09e481c15d41,a
5a5c533c942d09e481c15d41,unattributed
5a5c533c942d09e481c15d42,a
5a5c533c942d09e481c15d43,d
5a5c533c942d09e481c15d43,e
5a5c533c942d09e481c15d43,c
5a5c533c942d09e481c15d43,b
5a5c533c942d09e481c15d43,e
5a5c533c942d09e481c15d43,e
5a5c533c942d09e481c15d43,a
5a5c533c942d09e481c15d43,angel
5a5c533c942d09e481c15d44,a
5a5c533c942d09e481c15d44,debt_round
5a5c533c942d09e481c15d45,a
5a5c533c942d09e481c15d45,b
5a5c533c942d09e481c15d46,a
5a5c533c942d09e481c15d46,b
5a5c533c942d09e481c15d46,unattributed
5a5c533c942d09e481c15d47,a
5a5c533c942d09e481c15d47,angel
5a5c533c942d09e481c15d48,angel
5a5c533c942d09e481c15d48,a
5a5c533c942d09e481c15d49,angel
5a5c533c942d09e481c15d49,a
5a5c533c942d09e481c15d49,unattributed
5a5c533c942d09e481c15d49,b
5a5c533c942d09e481c15d4a,a
5a5c533c942d09e481c15d4a,b
5a5c533c942d09e481c15d4a,c
5a5c533c942d09e481c15d4a,debt_round
5a5c533c942d09e481c15d4b,a
5a5c533c942d09e481c15d4b,b
5a5c533c942d09e481c15d4b,c
5a5c533c942d09e481c15d4b,d
5a5c533c942d09e481c15d4b,f
5a5c533c942d09e481c15d4c,a
5a5c533c942d09e481c15d4d,a
5a5c533c942d09e481c15d4d,e
5a5c533c942d09e481c15d4d,b
5a5c533c942d09e481c15d4d,f
5a5c533c942d09e481c15d4d,d
5a5c533c942d09e481c15d4d,unattributed
5a5c533c942d09e481c15d4d,seed
5a5c533c942d09e481c15d4e,b
5a5c533c942d09e481c15d4e,c
5a5c533c942d09e481c15d4e,a
5a5c533c942d09e481c15d4f,a
5a5c533c942d09e481c15d4f,b
5a5c533c942d09e481c15d50,a
5a5c533c942d09e481c15d50,b
5a5c533c942d09e481c15d51,angel
5a5c533c942d09e481c15d52,a
5a5c533c942d09e481c15d54,a
5a5c533c942d09e481c15d54,b
5a5c533c942d09e481c15d54,c
5a5c533c942d09e481c15d54,c
5a5c533c942d09e481c15d54,debt_round
5a5c533c942d09e481c15d55,a
5a5c533c942d09e481c15d56,a
5a5c533c942d09e481c15d57,a
5a5c533c942d09e481c15d57,b
5a5c533c942d09e481c15d58,b
5a5c533c942d09e481c15d58,c
5a5c533c942d09e481c15d58,d
5a5c533c942d09e481c15d58,a
5a5c533c942d09e481c15d58,unattributed
5a5c533c942d09e481c15d59,a
5a5c533c942d09e481c15d59,c
5a5c533c942d09e481c15d59,unattributed
5a5c533c942d09e481c15d5c,a
5a5c533c942d09e481c15d5c,b
5a5c533c942d09e481c15d5d,unattributed
5a5c533c942d09e481c15d5d,b
5a5c533c942d09e481c15d5e,a
5a5c533c942d09e481c15d5e,b
5a5c533c942d09e481c15d5e,b
5a5c533c942d09e481c15d5e,c
5a5c533c942d09e481c15d5e,d
5a5c533c942d09e481c15d5e,unattributed
5a5c533c942d09e481c15d5f,b
5a5c533c942d09e481c15d5f,a
5a5c533c942d09e481c15d5f,c
5a5c533c942d09e481c15d5f,c
5a5c533c942d09e481c15d60,b
5a5c533c942d09e481c15d60,c
5a5c533c942d09e481c15d60,a
5a5c533c942d09e481c15d60,d
5a5c533c942d09e481c15d60,convertible
5a5c533c942d09e481c15d61,a
5a5c533c942d09e481c15d61,b
5a5c533c942d09e481c15d63,a
5a5c533c942d09e481c15d69,a
5a5c533c942d09e481c15d69,angel
5a5c533c942d09e481c15d69,seed
5a5c533c942d09e481c15d69,b
5a5c533c942d09e481c15d69,b
5a5c533c942d09e481c15d69,c
5a5c533c942d09e481c15d69,c
5a5c533c942d09e481c15d6f,a
5a5c533c942d09e481c15d6f,debt_round
5a5c533c942d09e481c15d6f,debt_round
5a5c533c942d09e481c15d70,a
5a5c533c942d09e481c15d73,a
5a5c533c942d09e481c15d73,a
5a5c533c942d09e481c15d73,b
5a5c533c942d09e481c15d73,unattributed
5a5c533c942d09e481c15d75,b
5a5c533c942d09e481c15d76,unattributed
5a5c533c942d09e481c15d76,unattributed
5a5c533c942d09e481c15d76,unattributed
5a5c533c942d09e481c15d7a,b
5a5c533c942d09e481c15d7a,a
5a5c533c942d09e481c15d7a,b
5a5c533c942d09e481c15d7a,unattributed
5a5c533c942d09e481c15d7a,unattributed
5a5c533c942d09e481c15d7b,a
5a5c533c942d09e481c15d7b,b
5a5c533c942d09e481c15d7b,c
5a5c533c942d09e481c15d80,a
5a5c533c942d09e481c15d80,unattributed
5a5c533c942d09e481c15d80,b
5a5c533c942d09e481c15d81,a
5a5c533c942d09e481c15d81,b
5a5c533c942d09e481c15d82,a
5a5c533c942d09e481c15d82,debt_round
5a5c533c942d09e481c15d82,debt_round
5a5c533c942d09e481c15d84,a
5a5c533c942d09e481c15d86,angel
5a5c533c942d09e481c15d87,c
5a5c533c942d09e481c15d87,a
5a5c533c942d09e481c15d87,b
5a5c533c942d09e481c15d87,d
5a5c533c942d09e481c15d88,angel
5a5c533c942d09e481c15d88,a
5a5c533c942d09e481c15d88,unattributed
5a5c533c942d09e481c15d88,debt_round
5a5c533c942d09e481c15d89,a
5a5c533c942d09e481c15d8a,seed
5a5c533c942d09e481c15d8a,a
5a5c533c942d09e481c15d8c,seed
5a5c533c942d09e481c15d8d,a
5a5c533c942d09e481c15d8f,a
5a5c533c942d09e481c15d8f,b
5a5c533c942d09e481c15d90,a
5a5c533c942d09e481c15d91,a
5a5c533c942d09e481c15d91,b
5a5c533c942d09e481c15d91,c
5a5c533c942d09e481c15d93,b
5a5c533c942d09e481c15d94,b
5a5c533c942d09e481c15d94,a
5a5c533c942d09e481c15d95,a
5a5c533c942d09e481c15d97,d
5a5c533c942d09e481c15d97,unattributed
5a5c533c942d09e481c15d98,e
5a5c533c942d09e481c15d98,f
5a5c533c942d09e481c15d98,c
5a5c533c942d09e481c15d98,f
5a5c533c942d09e481c15d99,c
5a5c533c942d09e481c15d9d,unattributed
5a5c533c942d09e481c15d9d,unattributed
5a5c533c942d09e481c15d9f,unattributed
5a5c533c942d09e481c15da0,unattributed
5a5c533c942d09e481c15da1,a
5a5c533c942d09e481c15da1,b
5a5c533c942d09e481c15da1,c
5a5c533c942d09e481c15da2,a
5a5c533c942d09e481c15da2,b
5a5c533c942d09e481c15da2,c
5a5c533c942d09e481c15da3,seed
5a5c533c942d09e481c15da5,a
5a5c533c942d09e481c15da9,b
5a5c533c942d09e481c15dac,seed
5a5c533c942d09e481c15dac,angel
5a5c533c942d09e481c15dad,angel
5a5c533c942d09e481c15dae,b
5a5c533c942d09e481c15dae,a
5a5c533c942d09e481c15dae,c
5a5c533c942d09e481c15dae,d
5a5c533c942d09e481c15daf,a
5a5c533c942d09e481c15daf,b
5a5c533c942d09e481c15daf,c
5a5c533c942d09e481c15daf,d
5a5c533c942d09e481c15daf,e
5a5c533c942d09e481c15db5,a
5a5c533c942d09e481c15db5,a
5a5c533c942d09e481c15db5,unattributed
5a5c533c942d09e481c15db6,angel
5a5c533c942d09e481c15db6,a
5a5c533c942d09e481c15db6,b
5a5c533c942d09e481c15db6,b
5a5c533c942d09e481c15db6,seed
5a5c533c942d09e481c15db7,b
5a5c533c942d09e481c15db7,a
5a5c533c942d09e481c15db7,c
5a5c533c942d09e481c15db7,d
5a5c533c942d09e481c15db7,unattributed
5a5c533c942d09e481c15db7,e
5a5c533c942d09e481c15db7,f
5a5c533c942d09e481c15db8,b
5a5c533c942d09e481c15db8,c
5a5c533c942d09e481c15dba,a
5a5c533c942d09e481c15dbb,a
5a5c533c942d09e481c15dbb,unattributed
5a5c533c942d09e481c15dbd,seed
5a5c533c942d09e481c15dbd,a
5a5c533c942d09e481c15dbe,a
5a5c533c942d09e481c15dbe,b
5a5c533c942d09e481c15dc0,a
5a5c533c942d09e481c15dc1,a
5a5c533c942d09e481c15dc1,b
5a5c533c942d09e481c15dc1,unattributed
5a5c533c942d09e481c15dc1,unattributed
5a5c533c942d09e481c15dc1,debt_round
5a5c533c942d09e481c15dc1,unattributed
5a5c533c942d09e481c15dc1,angel
5a5c533c942d09e481c15dc1,unattributed
5a5c533c942d09e481c15dc2,angel
5a5c533c942d09e481c15dc3,a
5a5c533c942d09e481c15dc4,a
5a5c533c942d09e481c15dc5,angel
5a5c533c942d09e481c15dc6,a
5a5c533c942d09e481c15dc6,b
5a5c533c942d09e481c15dc7,a
5a5c533c942d09e481c15dc8,seed
5a5c533c942d09e481c15dc8,a
5a5c533c942d09e481c15dc8,b
5a5c533c942d09e481c15dc8,unattributed
5a5c533c942d09e481c15dc8,unattributed
5a5c533c942d09e481c15dc9,b
5a5c533c942d09e481c15dc9,a
5a5c533c942d09e481c15dc9,c
5a5c533c942d09e481c15dc9,c
5a5c533c942d09e481c15dcd,c
5a5c533c942d09e481c15dcd,b
5a5c533c942d09e481c15dcd,angel
5a5c533c942d09e481c15dcd,angel
5a5c533c942d09e481c15dce,a
5a5c533c942d09e481c15dce,c
5a5c533c942d09e481c15dce,b
5a5c533c942d09e481c15dce,d
5a5c533c942d09e481c15dcf,unattributed
5a5c533c942d09e481c15dd0,a
5a5c533c942d09e481c15dd0,unattributed
5a5c533c942d09e481c15dd1,debt_round
5a5c533c942d09e481c15dd2,d
5a5c533c942d09e481c15dd2,c
5a5c533c942d09e481c15dd2,e
5a5c533c942d09e481c15dd2,unattributed
5a5c533c942d09e481c15dd2,d
5a5c533c942d09e481c15dd2,e
5a5c533c942d09e481c15dd2,unattributed
5a5c533c942d09e481c15dd5,a
5a5c533c942d09e481c15dd5,b
5a5c533c942d09e481c15dd6,seed
5a5c533c942d09e481c15dd6,a
5a5c533c942d09e481c15dd6,a
5a5c533c942d09e481c15dd7,b
5a5c533c942d09e481c15dd7,a
5a5c533c942d09e481c15dd7,angel
5a5c533c942d09e481c15dd9,angel
5a5c533c942d09e481c15dd9,angel
5a5c533c942d09e481c15dd9,angel
5a5c533c942d09e481c15dd9,angel
5a5c533c942d09e481c15dd9,seed
5a5c533c942d09e481c15dda,a
5a5c533c942d09e481c15dda,b
5a5c533c942d09e481c15dda,c
5a5c533c942d09e481c15dda,unattributed
5a5c533c942d09e481c15dda,unattributed
5a5c533c942d09e481c15ddc,a
5a5c533c942d09e481c15ddc,b
5a5c533c942d09e481c15ddc,c
5a5c533c942d09e481c15ddc,debt_round
5a5c533c942d09e481c15ddd,a
5a5c533c942d09e481c15dde,angel
5a5c533c942d09e481c15dde,a
5a5c533c942d09e481c15dde,b
5a5c533c942d09e481c15ddf,unattributed
5a5c533c942d09e481c15ddf,a
5a5c533c942d09e481c15ddf,b
5a5c533c942d09e481c15de0,a
5a5c533c942d09e481c15de0,a
5a5c533c942d09e481c15de0,b
5a5c533c942d09e481c15de1,seed
5a5c533c942d09e481c15de1,b
5a5c533c942d09e481c15de1,c
5a5c533c942d09e481c15de2,b
5a5c533c942d09e481c15de2,a
5a5c533c942d09e481c15de2,c
5a5c533c942d09e481c15de2,unattributed
5a5c533c942d09e481c15de3,seed
5a5c533c942d09e481c15de3,a
5a5c533c942d09e481c15de3,unattributed
5a5c533c942d09e481c15de5,angel
5a5c533c942d09e481c15de7,grant
5a5c533c942d09e481c15de7,grant
5a5c533c942d09e481c15de7,a
5a5c533c942d09e481c15de8,angel
5a5c533c942d09e481c15de9,seed
5a5c533c942d09e481c15deb,angel
5a5c533c942d09e481c15def,a
5a5c533c942d09e481c15df0,unattributed
5a5c533c942d09e481c15df3,angel
5a5c533c942d09e481c15df3,a
5a5c533c942d09e481c15df3,debt_round
5a5c533c942d09e481c15df4,b
5a5c533c942d09e481c15df4,unattributed
5a5c533c942d09e481c15df4,unattributed
5a5c533c942d09e481c15df4,debt_round
5a5c533c942d09e481c15df7,a
5a5c533c942d09e481c15df9,a
5a5c533c942d09e481c15df9,b
5a5c533c942d09e481c15dfa,angel
5a5c533c942d09e481c15dfb,a
5a5c533c942d09e481c15dfb,b
5a5c533c942d09e481c15dfc,seed
5a5c533c942d09e481c15dfc,a
5a5c533c942d09e481c15dfc,b
5a5c533c942d09e481c15dfc,c
5a5c533c942d09e481c15dfc,unattributed
5a5c533c942d09e481c15dfc,private_equity
5a5c533c942d09e481c15dfc,unattributed
5a5c533c942d09e481c15dfd,angel
5a5c533c942d09e481c15dfe,a
5a5c533c942d09e481c15dff,a
5a5c533c942d09e481c15dff,b
5a5c533c942d09e481c15dff,a
5a5c533c942d09e481c15dff,c
5a5c533c942d09e481c15e00,a
5a5c533c942d09e481c15e00,b
5a5c533c942d09e481c15e00,c
5a5c533c942d09e481c15e00,unattributed
5a5c533c942d09e481c15e00,d
5a5c533c942d09e481c15e01,angel
5a5c533c942d09e481c15e02,b
5a5c533c942d09e481c15e02,c
5a5c533c942d09e481c15e02,a
5a5c533c942d09e481c15e03,debt_round
5a5c533c942d09e481c15e03,b
5a5c533c942d09e481c15e03,a
5a5c533c942d09e481c15e03,c
5a5c533c942d09e481c15e04,b
5a5c533c942d09e481c15e04,a
5a5c533c942d09e481c15e04,c
5a5c533c942d09e481c15e05,b
5a5c533c942d09e481c15e05,a
5a5c533c942d09e481c15e05,unattributed
5a5c533c942d09e481c15e05,debt_round
5a5c533c942d09e481c15e05,a
5a5c533c942d09e481c15e08,angel
5a5c533c942d09e481c15e08,seed
5a5c533c942d09e481c15e09,angel
5a5c533c942d09e481c15e0a,a
5a5c533c942d09e481c15e0a,angel
5a5c533c942d09e481c15e0b,angel
5a5c533c942d09e481c15e0b,angel
5a5c533c942d09e481c15e0b,angel
5a5c533c942d09e481c15e0c,a
5a5c533c942d09e481c15e0c,a
5a5c533c942d09e481c15e0c,angel
5a5c533c942d09e481c15e0c,b
5a5c533c942d09e481c15e0c,c
5a5c533c942d09e481c15e0d,b
5a5c533c942d09e481c15e0d,a
5a5c533c942d09e481c15e0e,seed
5a5c533c942d09e481c15e0e,angel
5a5c533c942d09e481c15e0e,angel
5a5c533c942d09e481c15e10,unattributed
5a5c533c942d09e481c15e12,unattributed
5a5c533c942d09e481c15e15,a
5a5c533c942d09e481c15e18,a
5a5c533c942d09e481c15e18,b
5a5c533c942d09e481c15e1b,a
5a5c533c942d09e481c15e1b,b
5a5c533c942d09e481c15e1c,a
5a5c533c942d09e481c15e1e,b
5a5c533c942d09e481c15e1e,angel
5a5c533c942d09e481c15e1f,a
5a5c533c942d09e481c15e1f,b
5a5c533c942d09e481c15e1f,c
5a5c533c942d09e481c15e20,a
5a5c533c942d09e481c15e20,b
5a5c533c942d09e481c15e20,c
5a5c533c942d09e481c15e21,seed
5a5c533c942d09e481c15e21,a
5a5c533c942d09e481c15e23,a
5a5c533c942d09e481c15e23,b
5a5c533c942d09e481c15e23,debt_round
5a5c533c942d09e481c15e26,a
5a5c533c942d09e481c15e26,unattributed
5a5c533c942d09e481c15e26,b
5a5c533c942d09e481c15e26,unattributed
5a5c533c942d09e481c15e26,unattributed
5a5c533c942d09e481c15e26,unattributed
5a5c533c942d09e481c15e26,unattributed
5a5c533c942d09e481c15e26,b
5a5c533c942d09e481c15e26,private_equity
5a5c533c942d09e481c15e26,debt_round
5a5c533c942d09e481c15e26,e
5a5c533c942d09e481c15e28,angel
5a5c533c942d09e481c15e28,angel
5a5c533c942d09e481c15e28,angel
5a5c533c942d09e481c15e28,a
5a5c533c942d09e481c15e28,a
5a5c533c942d09e481c15e2a,angel
5a5c533c942d09e481c15e2b,b
5a5c533c942d09e481c15e2b,unattributed
5a5c533c942d09e481c15e2b,a
5a5c533c942d09e481c15e2c,seed
5a5c533c942d09e481c15e2c,angel
5a5c533c942d09e481c15e2c,a
5a5c533c942d09e481c15e2c,b
5a5c533c942d09e481c15e2c,b
5a5c533c942d09e481c15e2c,b
5a5c533c942d09e481c15e2c,c
5a5c533c942d09e481c15e2c,d
5a5c533c942d09e481c15e2e,a
5a5c533c942d09e481c15e2f,a
5a5c533c942d09e481c15e2f,c
5a5c533c942d09e481c15e2f,b
5a5c533c942d09e481c15e30,unattributed
5a5c533c942d09e481c15e30,partial
5a5c533c942d09e481c15e31,a
5a5c533c942d09e481c15e31,b
5a5c533c942d09e481c15e32,a
5a5c533c942d09e481c15e35,unattributed
5a5c533c942d09e481c15e35,angel
5a5c533c942d09e481c15e37,angel
5a5c533c942d09e481c15e37,a
5a5c533c942d09e481c15e38,angel
5a5c533c942d09e481c15e39,seed
5a5c533c942d09e481c15e3a,seed
5a5c533c942d09e481c15e3b,seed
5a5c533c942d09e481c15e3b,b
5a5c533c942d09e481c15e3c,angel
5a5c533c942d09e481c15e3d,unattributed
5a5c533c942d09e481c15e42,a
5a5c533c942d09e481c15e42,b
5a5c533c942d09e481c15e42,debt_round
5a5c533c942d09e481c15e42,unattributed
5a5c533c942d09e481c15e42,d
5a5c533c942d09e481c15e44,angel
5a5c533c942d09e481c15e45,c
5a5c533c942d09e481c15e45,b
5a5c533c942d09e481c15e45,a
5a5c533c942d09e481c15e45,unattributed
5a5c533c942d09e481c15e48,seed
5a5c533c942d09e481c15e48,b
5a5c533c942d09e481c15e48,seed
5a5c533c942d09e481c15e48,angel
5a5c533c942d09e481c15e49,a
5a5c533c942d09e481c15e49,b
5a5c533c942d09e481c15e49,unattributed
5a5c533c942d09e481c15e4e,seed
5a5c533c942d09e481c15e4f,a
5a5c533c942d09e481c15e4f,b
5a5c533c942d09e481c15e4f,c
5a5c533c942d09e481c15e4f,d
5a5c533c942d09e481c15e4f,e
5a5c533c942d09e481c15e50,seed
5a5c533c942d09e481c15e50,angel
5a5c533c942d09e481c15e50,angel
5a5c533c942d09e481c15e51,a
5a5c533c942d09e481c15e51,b
5a5c533c942d09e481c15e51,c
5a5c533c942d09e481c15e51,post_ipo_equity
5a5c533c942d09e481c15e51,unattributed
5a5c533c942d09e481c15e52,a
5a5c533c942d09e481c15e52,b
5a5c533c942d09e481c15e53,a
5a5c533c942d09e481c15e54,a
5a5c533c942d09e481c15e54,angel
5a5c533c942d09e481c15e56,seed
5a5c533c942d09e481c15e57,a
5a5c533c942d09e481c15e58,a
5a5c533c942d09e481c15e59,a
5a5c533c942d09e481c15e59,b
5a5c533c942d09e481c15e59,unattributed
5a5c533c942d09e481c15e59,c
5a5c533c942d09e481c15e5a,b
5a5c533c942d09e481c15e5a,c
5a5c533c942d09e481c15e5a,d
5a5c533c942d09e481c15e5a,unattributed
5a5c533c942d09e481c15e5a,unattributed
5a5c533c942d09e481c15e5a,d
5a5c533c942d09e481c15e5a,private_equity
5a5c533c942d09e481c15e5b,angel
5a5c533c942d09e481c15e5b,angel
5a5c533c942d09e481c15e5b,a
5a5c533c942d09e481c15e5c,angel
5a5c533c942d09e481c15e5d,a
5a5c533c942d09e481c15e5e,a
5a5c533c942d09e481c15e5e,b
5a5c533c942d09e481c15e60,angel
5a5c533c942d09e481c15e61,a
5a5c533c942d09e481c15e62,a
5a5c533c942d09e481c15e63,c
5a5c533c942d09e481c15e64,angel
5a5c533c942d09e481c15e66,a
5a5c533c942d09e481c15e67,a
5a5c533c942d09e481c15e69,seed
5a5c533c942d09e481c15e6a,angel
5a5c533c942d09e481c15e6d,angel
5a5c533c942d09e481c15e6d,b
5a5c533c942d09e481c15e6d,a
5a5c533c942d09e481c15e6d,c
5a5c533c942d09e481c15e6d,d
5a5c533c942d09e481c15e6f,unattributed
5a5c533c942d09e481c15e70,a
5a5c533c942d09e481c15e70,b
5a5c533c942d09e481c15e70,c
5a5c533c942d09e481c15e70,unattributed
5a5c533c942d09e481c15e71,b
5a5c533c942d09e481c15e71,a
5a5c533c942d09e481c15e71,c
5a5c533c942d09e481c15e72,seed
5a5c533c942d09e481c15e73,a
5a5c533c942d09e481c15e76,angel
5a5c533c942d09e481c15e7b,unattributed
5a5c533c942d09e481c15e7b,angel
5a5c533c942d09e481c15e7c,a
5a5c533c942d09e481c15e7c,d
5a5c533c942d09e481c15e7c,partial
5a5c533c942d09e481c15e7e,seed
5a5c533c942d09e481c15e7f,a
5a5c533c942d09e481c15e80,angel
5a5c533c942d09e481c15e81,a
5a5c533c942d09e481c15e81,b
5a5c533c942d09e481c15e81,unattributed
5a5c533c942d09e481c15e82,a
5a5c533c942d09e481c15e82,b
5a5c533c942d09e481c15e82,a
5a5c533c942d09e481c15e82,unattributed
5a5c533c942d09e481c15e83,angel
5a5c533c942d09e481c15e83,unattributed
5a5c533c942d09e481c15e83,debt_round
5a5c533c942d09e481c15e84,a
5a5c533c942d09e481c15e84,b
5a5c533c942d09e481c15e84,c
5a5c533c942d09e481c15e87,a
5a5c533c942d09e481c15e87,b
5a5c533c942d09e481c15e87,c
5a5c533c942d09e481c15e87,c
5a5c533c942d09e481c15e87,d
5a5c533c942d09e481c15e87,d
5a5c533c942d09e481c15e88,b
5a5c533c942d09e481c15e88,a
5a5c533c942d09e481c15e88,c
5a5c533c942d09e481c15e88,unattributed
5a5c533c942d09e481c15e88,unattributed
5a5c533c942d09e481c15e88,d
5a5c533c942d09e481c15e88,unattributed
5a5c533c942d09e481c15e88,seed
5a5c533c942d09e481c15e8b,b
5a5c533c942d09e481c15e8b,a
5a5c533c942d09e481c15e8b,c
5a5c533c942d09e481c15e8b,partial
5a5c533c942d09e481c15e8c,a
5a5c533c942d09e481c15e8d,c
5a5c533c942d09e481c15e8d,b
5a5c533c942d09e481c15e8f,b
5a5c533c942d09e481c15e8f,a
5a5c533c942d09e481c15e8f,debt_round
5a5c533c942d09e481c15e8f,c
5a5c533c942d09e481c15e91,a
5a5c533c942d09e481c15e91,angel
5a5c533c942d09e481c15e91,b
5a5c533c942d09e481c15e91,c
5a5c533c942d09e481c15e92,a
5a5c533c942d09e481c15e92,b
5a5c533c942d09e481c15e93,angel
5a5c533c942d09e481c15e93,a
5a5c533c942d09e481c15e94,b
5a5c533c942d09e481c15e96,a
5a5c533c942d09e481c15e96,b
5a5c533c942d09e481c15e96,c
5a5c533c942d09e481c15e96,d
5a5c533c942d09e481c15e96,unattributed
5a5c533c942d09e481c15e96,secondary_market
5a5c533c942d09e481c15e98,a
5a5c533c942d09e481c15e98,b
5a5c533c942d09e481c15e98,debt_round
5a5c533c942d09e481c15e98,debt_round
5a5c533c942d09e481c15e99,a
5a5c533c942d09e481c15e99,b
5a5c533c942d09e481c15e99,c
5a5c533c942d09e481c15e9b,a
5a5c533c942d09e481c15e9c,a
5a5c533c942d09e481c15e9c,seed
5a5c533c942d09e481c15e9c,b
5a5c533c942d09e481c15e9c,c
5a5c533c942d09e481c15e9c,d
5a5c533c942d09e481c15e9e,unattributed
5a5c533c942d09e481c15e9f,seed
5a5c533c942d09e481c15e9f,a
5a5c533c942d09e481c15e9f,b
5a5c533c942d09e481c15ea0,seed
5a5c533c942d09e481c15ea0,angel
5a5c533c942d09e481c15ea0,a
5a5c533c942d09e481c15ea0,unattributed
5a5c533c942d09e481c15ea0,b
5a5c533c942d09e481c15ea1,b
5a5c533c942d09e481c15ea1,debt_round
5a5c533c942d09e481c15ea2,a
5a5c533c942d09e481c15ea2,b
5a5c533c942d09e481c15ea2,c
5a5c533c942d09e481c15ea2,d
5a5c533c942d09e481c15ea3,c
5a5c533c942d09e481c15ea3,d
5a5c533c942d09e481c15ea3,debt_round
5a5c533c942d09e481c15ea3,b
5a5c533c942d09e481c15ea4,a
5a5c533c942d09e481c15ea4,b
5a5c533c942d09e481c15ea6,a
5a5c533c942d09e481c15ea7,a
5a5c533c942d09e481c15ea7,b
5a5c533c942d09e481c15eac,angel
5a5c533c942d09e481c15eae,seed
5a5c533c942d09e481c15eb0,angel
